2092,2093,2093P,2095,2096P,2096,2096PT,2096T
182,Toshiba,128MB,SLC-512,TYA000B800C0GG,98 CA 90 D5,1CE,1b/512B,,8Bit,Y,Y,N,N,Y,Y
183,Toshiba,128MB,SLC-512,TY9000BC10B0GG,98 71 A5 C0,1CE,1b/512B,,8Bit,Y,Y,N,N,Y,Y
184,Toshiba,64MB,SLC-2K,TC58NVM9S3ETA00,98 A0 00 15,1CE,,43nm,8Bit,Y,Y,Y,Y,Y,Y
185,Toshiba,64MB,SLC-512,TY9000A800C0GG,98 C1 90 D5,1CE,1b/512B,,8Bit,Y,Y,N,N,Y,Y
186,Toshiba,64MB,SLC-512,TC58DVM92A1FT,98 76 A5 C0,1CE,1b/512B,130nm,8Bit,Y,Y,N,N,Y,Y
187,Toshiba,64MB,SLC-512,TC58512(A)FT,98 76 A5 C0,1CE,1b/512B,,8Bit,Y,Y,N,N,Y,Y
188,Toshiba,32MB,SLC-512,TC58256(A)FT,98 75 A5 BA,1CE,1b/512B,,8Bit,Y,Y,N,N,Y,Y
189,Toshiba,32MB,SLC-512,TC58DVM82A1FT,98 75 A5 BA,1CE,1b/512B,130nm,8Bit,Y,Y,N,N,Y,Y
190,Toshiba,16MB,SLC-512,TC58128(A)FT,98 73 A5 BA,1CE,1b/512B,,8Bit,Y,Y,N,N,Y,Y
191,Toshiba,16MB,SLC-512,TC58DVM72A1FT,98 73 A5 BA,1CE,1b/512B,130nm,8Bit,Y,Y,N,N,Y,Y
192,Hynix,32GB,MLC-8K,H2DTEG8V01MYR,50 50 4E 01,2CE,EFNAND,26nm,8Bit,N,N,N,N,Y,Y
193,Hynix,16GB,MLC-8K,H2DTDG8V01MYR,50 50 4E 01,2CE,EFNAND,26nm,8Bit,N,N,N,N,Y,Y
194,Hynix,16GB,MLC-8K,H27UDG8VFA,AD D7 94 9A,4CE,12b/512B,32nm,8Bit,N,N,Y,Y,Y,Y
195,Hynix,16GB,MLC-4K,H27UDG8VEMYR,AD D7 94 25,4CE,12b/512B,41nm,8Bit,Y,Y,Y,Y,Y,Y
196,Hynix,16GB,MLC-4K,H27UDG8YFMXR,AD D7 55 B6,4CE,4b/512B,48nm,8Bit,Y,Y,Y,Y,Y,Y
197,Hynix,8GB,TLC-4K,H2EUCG8N1MYR,AD D7 18 35,2CE,,48nm,8Bit,N,N,Y,Y,Y,Y
198,Hynix,8GB,MLC-8K,H27UCG8U5A,AD D7 94 9A,2CE,12b/512B,32nm,8Bit,N,N,Y,Y,Y,Y
199,Hynix,8GB,MLC-4K,H27UCG8UDMYR,AD D7 94 25,2CE,12b/512B,41nm,8Bit,Y,Y,Y,Y,Y,Y
200,Hynix,8GB,MLC-4K,H27UCG8VFMTR,AD D5 14 B6,4CE,4b/512B,48nm,8Bit,Y,Y,Y,Y,Y,Y
201,Hynix,8GB,MLC-4K,H27UCG8V5MTR,AD D7 55 B6,2CE,4b/512B,48nm,8Bit,Y,Y,Y,Y,Y,Y
202,Hynix,8GB,MLC-4K,H27UCG8V5ATR,AD D7 95 25,2CE,4b/512B,48nm,8Bit,Y,Y,Y,Y,Y,Y
203,Hynix,8GB,MLC-2K,HY27UW08CGFA,AD D5 55 A5,4CE,4b/512B,57nm,8Bit,Y,Y,Y,Y,Y,Y
204,Hynix,8GB,MLC-2K,HY27UW08CGFM,AD D5 55 A5,4CE,4b/512B,60nm,8Bit,Y,Y,Y,Y,Y,Y
205,Hynix,8GB,MLC-8K,H27UCG8T2MYR,AD DE 94 D2,1CE,,26nm,8Bit,N,N,Y,Y,Y,Y
206,Hynix,4GB,TLC-4K,H27UBG8M2M,AD D7 98 3D,1CE,,,8Bit,N,N,Y,Y,Y,Y
207,Hynix,4GB,MLC-8K,H27UBG8T2BTR,AD D7 94 DA,1CE,,,8Bit,N,N,Y,Y,Y,Y
208,Hynix,4GB,MLC-8K,H27UBG8T2ATR,AD D7 94 9A,1CE,12b/512B,32nm,8Bit,N,N,Y,Y,Y,Y
209,Hynix,4GB,MLC-4K,H27UBG8T2MYR,AD D7 94 25,1CE,12b/512B,41nm,8Bit,N,N,Y,Y,Y,Y
210,Hynix,4GB,MLC-4K,H27UBG8U5MTR,AD D5 14 B6,2CE,4b/512B,48nm,8Bit,Y,Y,Y,Y,Y,Y
211,Hynix,4GB,MLC-4K,H27UCG8V5A,AD D7 95 25,1CE,4b/512B,48nm,8Bit,Y,Y,Y,Y,Y,Y
212,Hynix,4GB,MLC-2K,HY27UV08BGFA,AD D3 14 A5,4CE,4b/512B,57nm,8Bit,Y,Y,Y,Y,Y,Y
213,Hynix,4GB,MLC-2K,HY27UV08BG5A,AD D5 55 A5,2CE,4b/512B,57nm,8Bit,Y,Y,Y,Y,Y,Y
214,Hynix,4GB,MLC-2K,HY27UV08BGFM,AD D3 14 A5,4CE,4b/512B,60nm,8Bit,Y,Y,Y,Y,Y,Y
215,Hynix,4GB,MLC-2K,HY27UW08BGFM,AD D3 85 25,4CE,4b/512B,90nm,8Bit,Y,Y,Y,Y,Y,Y
216,Hynix,4GB,MLC-2K,HY27UV08BG5M/P,AD D5 55 A5,2CE,4b/512B,60nm,8Bit,Y,Y,Y,Y,Y,Y
217,Hynix,4GB,SLC-4K,H27UBG8H5M,AD D5 51 A6,2CE,1b/512B,,8Bit,Y,Y,Y,Y,Y,Y
218,Hynix,4GB,SLC-2K,HY27UK08BGFB,AD D3 51 95,4CE,1b/512B,57nm,8Bit,Y,Y,Y,Y,Y,Y
219,Hynix,4GB,SLC-2K,HY27UH08BGFB,AD D3 51 95,4CE,1b/512B,57nm,8Bit,Y,Y,Y,Y,Y,Y
220,Hynix,2GB,MLC-8K,H27UAG8T2BTR,AD D5 94 9A,1CE,24b/1KB,32nm,8Bit,N,N,Y,Y,Y,Y
221,Hynix,2GB,MLC-4K,H27UAG8T2MTR,AD D5 14 B6,1CE,4b/512B,48nm,8Bit,Y,Y,Y,Y,Y,Y
222,Hynix,2GB,MLC-4K,H27UAG8T2ATR,AD D5 94 25,1CE,12b/512B,41nm,8Bit,Y,Y,Y,Y,Y,Y
223,Hynix,2GB,MLC-2K,HY27UU08AG2(M/A),AD D5 55 A5,1CE,4b/512B,60nm,8Bit,Y,Y,Y,Y,Y,Y
224,Hynix,2GB,MLC-2K,HY27UU08AG5A,AD D3 14 A5,2CE,4b/512B,57nm,8Bit,Y,Y,Y,Y,Y,Y
225,Hynix,2GB,MLC-2K,HY27UU08AG5M,AD D3 14 A5,2CE,4b/512B,60nm,8Bit,Y,Y,Y,Y,Y,Y
226,Hynix,2GB,MLC-2K,HY27UV08AG5M,AD D3 85 25,2CE,4b/512B,90nm,8Bit,Y,Y,Y,Y,Y,Y
227,Hynix,2GB,SLC-2K,HY27UH08AG5B,AD D3 51 95,2CE,1b/512B,57nm,8Bit,Y,Y,Y,Y,Y,Y
228,Hynix,2GB,SLC-2K,HY27UH08AG5M,AD D3 C1 95,2CE,1b/512B,60nm,8Bit,Y,Y,Y,Y,Y,Y
229,Hynix,2GB,SLC-2K,HY27UH08AG5B,AD D3 51 95,2CE,1b/512B,57nm,8Bit,Y,Y,Y,Y,Y,Y
230,Hynix,1GB,MLC-4K,H27U8G8T2B,AD D3 14 B6,1CE,1b/512B,48nm,8Bit,Y,Y,Y,Y,Y,Y
231,Hynix,1GB,MLC-2K,HY27UT088G2A,AD D3 14 A5,1CE,4b/512B,57nm,8Bit,Y,Y,Y,Y,Y,Y
232,Hynix,1GB,MLC-2K,HY27UT088G2M,AD D3 14 A5,1CE,4b/512B,60nm,8Bit,Y,Y,Y,Y,Y,Y
233,Hynix,1GB,MLC-2K,HY27UU088G5M,AD DC 84 25,2CE,4b/512B,90nm,8Bit,Y,Y,Y,Y,Y,Y
234,Hynix,1GB,MLC-2K,HY27UU088G2M,AD D3 85 25,1CE,4b/512B,90nm,8Bit,Y,Y,Y,Y,Y,Y
235,Hynix,1GB,SLC-2K,HY27UG088G2B,AD D3 51 95,1CE,1b/512B,57nm,8Bit,Y,Y,Y,Y,Y,Y
236,Hynix,1GB,SLC-2K,HY27UG088G2B,AD D3 50 95,1CE,1b/512B,57nm,8Bit,Y,Y,Y,Y,Y,Y
237,Hynix,1GB,SLC-2K,H27U8G8F2MTR,AD D3 10 A6,1CE,1b/512B,48nm,8Bit,Y,Y,Y,Y,Y,Y
238,Hynix,1GB,SLC-2K,HY27UG088G5B,AD DC 10 95,2CE,1b/512B,57nm,8Bit,Y,Y,Y,Y,Y,Y
239,Hynix,1GB,SLC-2K,HY27UH088G2M,AD D3 80 15,1CE,1b/512B,70nm,8Bit,Y,Y,Y,Y,Y,Y
240,Hynix,1GB,SLC-2K,HY27UG088G2M,AD D3 C1 95,1CE,1b/512B,60nm,8Bit,Y,Y,Y,Y,Y,Y
241,Hynix,1GB,SLC-2K,HY27UG088G5M,AD DC 80 95,2CE,1b/512B,70nm,8Bit,Y,Y,Y,Y,Y,Y
242,Hynix,512MB,MLC-2K,HY27UT084G2A,AD DC 14 A5,1CE,4b/512B,57nm,8Bit,Y,Y,Y,Y,Y,Y
243,Hynix,512MB,MLC-2K,HY27UT084G2M,AD DC 84 25,1CE,4b/512B,90nm,8Bit,Y,Y,Y,Y,Y,Y
244,Hynix,512MB,SLC-2K,HY27UF084G2B,AD DC 10 95,1CE,1b/512B,57nm,8Bit,Y,Y,Y,Y,Y,Y
245,Hynix,512MB,SLC-2K,HY27UF084G2M,AD DC 80 95,1CE,1b/512B,70nm,8Bit,Y,Y,Y,Y,Y,Y
246,Hynix,512MB,SLC-2K,HY27UH084G2M,AD DC 80 15,1CE,1b/512B,90nm,8Bit,Y,Y,Y,Y,Y,Y
247,Hynix,512MB,SLC-2K,HY27UG084G2M,AD DC 80 15,1CE,1b/512B,90nm,8Bit,Y,Y,Y,Y,Y,Y
248,Hynix,512MB,SLC-2K,HYNIX_ADBC1055,AD BC 10 55,1CE,1b/512B,,8Bit,Y,Y,Y,Y,Y,Y
249,Hynix,256MB,MLC-2K,HY27UT082G2M,AD DA 14 A5,1CE,4b/512B,48nm,8Bit,Y,Y,Y,Y,Y,Y
250,Hynix,256MB,SLC-2K,HY27UF082G2B,AD DA 10 95,1CE,1b/512B,57nm,8Bit,Y,Y,Y,Y,Y,Y
251,Hynix,256MB,SLC-2K,HY27UF082G2B_2,AD DA 10 95,1CE,1b/512B,57nm,8Bit,Y,Y,Y,Y,Y,Y
252,Hynix,256MB,SLC-2K,HY27UF082G2B,AD D8 10 95,1CE,1b/512B,57nm,8Bit,Y,Y,Y,Y,Y,Y
253,Hynix,256MB,SLC-2K,HYNIX_ADAA8015,AD AA 80 15,1CE,1b/512B,57nm,8Bit,Y,Y,Y,Y,Y,Y
254,Hynix,256MB,SLC-2K,HY27UF082G2A,AD DA 80 1D,1CE,1b/512B,70nm,8Bit,Y,Y,Y,Y,Y,Y
255,Hynix,256MB,SLC-2K,HY27UF082G2M,AD DA 80 15,1CE,1b/512B,90nm,8Bit,Y,Y,Y,Y,Y,Y
256,Hynix,256MB,SLC-2K,HY27UB082G4M,AD 79 A5 00,2CE,1b/512B,70nm,8Bit,Y,Y,Y,Y,Y,Y
257,Hynix,256MB,SLC-2K,HY27UG082G2M,AD DA 80 15,1CE,1b/512B,90nm,8Bit,Y,Y,Y,Y,Y,Y
258,Hynix,256MB,SLC-2K,HY27SF16G2G2B,AD BA 10 55,1CE,1b/512B,,8Bit,Y,Y,Y,Y,Y,Y
259,Hynix,128MB,SLC-2K,HYNIX_ADA10015,AD A1 00 15,1CE,1b/512B,,8Bit,Y,Y,Y,Y,Y,Y
260,Hynix,128MB,SLC-2K,HYNIX_ADA18015,AD A1 80 15,1CE,1b/512B,,8Bit,Y,Y,Y,Y,Y,Y
261,Hynix,128MB,SLC-2K,HY27UA081G1M,AD 79 A5 00,1CE,1b/512B,70nm,8Bit,Y,Y,Y,Y,Y,Y
262,Hynix,128MB,SLC-2K,HY27UA081G1B,AD 79 AD 79,1CE,1b/512B,70nm,8Bit,Y,Y,Y,Y,Y,Y
263,Hynix,128MB,SLC-2K,HY27UF081G2B,AD F1 80 1D,1CE,1b/512B,60nm,8Bit,Y,Y,Y,Y,Y,Y
264,Hynix,128MB,SLC-2K,HY27UF081G2A,AD F1 80 1D,1CE,1b/512B,70nm,8Bit,Y,Y,Y,Y,Y,Y
265,Hynix,128MB,SLC-2K,HY27UF081G2M,AD F1 80 15,1CE,1b/512B,90nm,8Bit,Y,Y,Y,Y,Y,Y
266,Hynix,128MB,SLC-512,HY27SS081G1x,AD 78 A5 00,1CE,1b/512B,,8Bit,Y,Y,N,N,Y,Y
267,Hynix,64MB,SLC-512,HY27US08121A,AD 76 AD 76,1CE,1b/512B,70nm,8Bit,Y,Y,N,N,Y,Y
268,Hynix,64MB,SLC-512,HYNIX_AD36AD36,AD 36 AD 36,1CE,1b/512B,,8Bit,Y,Y,N,N,Y,Y
269,Hynix,32MB,SLC-512,HY27US08561B,AD 75 AD 75,1CE,1b/512B,90nm,8Bit,Y,Y,N,N,Y,Y
270,Hynix,32MB,SLC-512,HY27US08561A,AD 75 A5 00,1CE,1b/512B,90nm,8Bit,Y,Y,N,N,Y,Y
271,Hynix,32MB,SLC-512,HY27US08561M,AD 75 A5 00,1CE,1b/512B,90nm,8Bit,Y,Y,N,N,Y,Y
272,Hynix,16MB,SLC-512,HY27US08281A,AD 73 AD 73,1CE,1b/512B,90nm,8Bit,Y,Y,N,N,Y,Y
273,Hynix,16MB,SLC-512,HY27US08281M,AD 73 AD 73,1CE,1b/512B,90nm,8Bit,Y,Y,N,N,Y,Y
274,ST,8GB,MLC-4K,NAND64GW3D4A,20 D7 55 B6,2CE,4b/512B,,8Bit,Y,Y,Y,Y,Y,Y
275,ST,2GB,MLC-4K,NAND16GW3D2AN6,20 D5 14 B6,1CE,4b/512B,48nm,8Bit,Y,Y,Y,Y,Y,Y
276,ST,2GB,MLC-2K,NAND16GW3C4BN6,20 D3 14 A5,2CE,4b/512B,57nm,8Bit,Y,Y,Y,Y,Y,Y
277,ST,2GB,SLC-4K,NAND16GW3F2AN6,20 D5 51 A6,1CE,,,8Bit,Y,Y,Y,Y,Y,Y
278,ST,1GB,MLC-4K,NAND08GW3D2A,20 D3 14 B6,1CE,4b/512B,,8Bit,Y,Y,Y,Y,Y,Y
279,ST,1GB,MLC-2K,NAND08GW3C2BN1,20 D3 14 A5,1CE,4b/512B,57nm,8Bit,Y,Y,Y,Y,Y,Y
280,ST,1GB,MLC-2K,NAND08GW3C2A,20 D3 85 25,1CE,4b/512B,60nm,8Bit,Y,Y,Y,Y,Y,Y
281,ST,1GB,SLC-4K,NAND08GW3F2A,20 D3 10 A6,1CE,1b/512B,48nm,8Bit,Y,Y,Y,Y,Y,Y
282,ST,1GB,SLC-2K,NAND08GW3B2C,20 D3 51 95,1CE,1b/512B,70nm,8Bit,Y,Y,Y,Y,Y,Y
283,ST,1GB,SLC-2K,NAND08GW3B2A,20 D3 C1 95,1CE,1b/512B,70nm,8Bit,Y,Y,Y,Y,Y,Y
284,ST,512MB,MLC-2K,NAND04GW3C2BN6,20 DC 14 A5,1CE,4b/512B,60nm,8Bit,Y,Y,Y,Y,Y,Y
285,ST,512MB,MLC-2K,NAND04GW3C2AN6,20 DC 84 25,1CE,4b/512B,60nm,8Bit,Y,Y,Y,Y,Y,Y
286,ST,512MB,SLC-2K,NAND04GW3B2DN6,20 DC 10 95,1CE,1b/512B,60nm,8Bit,Y,Y,Y,Y,Y,Y
287,ST,512MB,SLC-2K,NAND04GW3B2B,20 DC 80 95,1CE,1b/512B,70nm,8Bit,Y,Y,Y,Y,Y,Y
288,ST,512MB,SLC-2K,NAND04GW3B2D,20 AC 10 15,1CE,,,,,,,,Y,Y
289,ST,256MB,SLC-2K,NAND02GW3B2DN6,20 DA 10 95,1CE,1b/512B,60nm,8Bit,Y,Y,Y,Y,Y,Y
290,ST,256MB,SLC-2K,NAND02GW3B2C,20 DA 80 1D,1CE,1b/512B,70nm,8Bit,Y,Y,Y,Y,Y,Y
291,ST,256MB,SLC-2K,NAND02GW3B2A,20 DA 80 15,1CE,1b/512B,90nm,8Bit,Y,Y,Y,Y,Y,Y
292,ST,256MB,SLC-2K,ADHY27SF082G2A,20 BA 80 55,1CE,1b/512B,70nm,8Bit,Y,Y,Y,Y,Y,Y
293,ST,256MB,SLC-2K,ST_20BA1055,20 BA 10 55,1CE,1b/512B,,16Bit,Y,Y,Y,Y,Y,Y
294,ST,128MB,SLC-2K,NAND01GW3B2C,20 F1 00 1D,1CE,,,8Bit,Y,Y,Y,Y,Y,Y
295,ST,128MB,SLC-2K,NAND01GW3B2C1,20 A1 00 15,1CE,,,8Bit,Y,Y,Y,Y,Y,Y
296,ST,128MB,SLC-2K,NAND01GW3B2B,20 F1 80 1D,1CE,1b/512B,90nm,8Bit,Y,Y,Y,Y,Y,Y
297,ST,128MB,SLC-2K,NAND01GW3B2A,20 F1 80 15,1CE,1b/512B,90nm,8Bit,Y,Y,Y,Y,Y,Y
298,ST,128MB,SLC-2K,NAND01GW3A0A,20 79 A5 00,1CE,1b/512B,90nm,8Bit,Y,Y,Y,Y,Y,Y
299,ST,64MB,SLC-512,NAND512W3A0AN6_1,20 36 20 36,1CE,1b/512B,90nm,8Bit,Y,Y,N,N,Y,Y
300,ST,64MB,SLC-512,NAND512W3A0AN6,20 76 20 76,1CE,1b/512B,90nm,8Bit,Y,Y,N,N,Y,Y
301,ST,64MB,SLC-512,NAND512W3A2C,20 76 A5 00,1CE,1b/512B,90nm,8Bit,Y,Y,N,N,Y,Y
302,ST,64MB,SLC-512,NAND512W3A2B,20 76 A5 00,1CE,1b/512B,90nm,8Bit,Y,Y,N,N,Y,Y
303,ST,32MB,SLC-512,NAND256_R3A2AZA6,20 35 A5 00,1CE,,,8Bit,Y,Y,N,N,Y,Y
304,ST,32MB,SLC-512,NAND256W3A0AN6,20 75 20 75,1CE,1b/512B,90nm,8Bit,Y,Y,N,N,Y,Y
305,ST,16MB,SLC-512,NAND128W3A2A,20 73 20 73,1CE,1b/512B,90nm,8Bit,Y,Y,N,N,Y,Y
306,Micron,32GB,MLC-8K,MT29F256G08CJAAA,2C A8 05 CB A9,4CE,24b/1KB,25nm,8Bit,N,N,Y,Y,Y,Y
307,Micron,16GB,TLC-8K,MT29F128G08EFAAA,2C 88 08 5F A9,2CE,60b/1KB,25nm,8Bit,N,N,N,N,Y,Y
308,Micron,16GB,MLC-4K,MT29F128G08TAA,2C D9 D5 3E,2CE,12b/539B,34nm,8Bit,Y,Y,Y,Y,Y,Y
309,Micron,16GB,MLC-4K,MT29F128G08CJAAA,2C D9 D5 3E,2CE,12b/539B,34nm,8Bit,Y,Y,Y,Y,Y,Y
310,Micron,16GB,MLC-4K,MT29F128G08CJABA,2C 88 05 C6,2CE,12b/540B,34nm,8Bit,Y,Y,Y,Y,Y,Y
311,Micron,16GB,SLC-8K,MT29F128G08AJAAA,2C 88 01 A7 A9,2CE,,25nm,8Bit,N,N,Y,Y,Y,Y
312,Micron,8GB,TLC-8K,MT29F64G08EBAAA,2C 88 08 5F A9,1CE,60b/1KB,25nm,8Bit,N,N,N,N,Y,Y
313,Micron,8GB,TLC-8K,MT29F64G08EBAAA_1,2C 88 28 5F A9,1CE,60b/1KB,25nm,8Bit,N,N,N,N,Y,Y
314,Micron,8GB,TLC-8K,MT29F64G08EBAAA_2,2C 88 08 5F 89,1CE,60b/1KB,25nm,8Bit,N,N,N,N,Y,Y
315,Micron,8GB,MLC-8K,MT29F64G08CBABA,2C 64 44 4B A9,1CE,40b/1KB,21nm,8Bit,N,N,N,N,Y,Y
316,Micron,8GB,MLC-8K,MT29F64G08,2C 88 24 CB,1CE,,,8Bit,N,Y,Y,Y,Y,Y
317,Micron,8GB,MLC-4K,MT29F64G08CEACA,2C 68 04 4A A9,2CE,24b/1KB,25nm,8Bit,N,N,Y,Y,Y,Y
318,Micron,8GB,MLC-8K,MT29F64G08CBAAA,2C 88 04 4B,1CE,24b/1KB,25nm,8Bit,N,N,Y,Y,Y,Y
319,Micron,8GB,MLC-8K,MT29F64G08,2C 88 24 4B,1CE,24b/1KB,25nm,8Bit,N,N,Y,Y,Y,Y
320,Micron,8GB,MLC-8K,MT29F64G08CBAAA_2,2C 88 05 4B A9,1CE,,,,N,N,Y,Y,Y,Y
321,Micron,8GB,MLC-4K,MT29F64G08CFABA,2C 68 04 46,2CE,12b/540B,34nm,8Bit,Y,Y,Y,Y,Y,Y
322,Micron,8GB,MLC-4K,MT29F64G08TAA,2C D7 D5 3E,2CE,8b/512B,50nm,8Bit,Y,Y,Y,Y,Y,Y
323,Micron,8GB,MLC-4K,MT29F64G08QAA,2C D7 94 3E,2CE,12b/539B,34nm,8Bit,Y,Y,Y,Y,Y,Y
324,Micron,8GB,MLC-4K,MT29F64G08CFAAA,2C D7 94 3E,2CE,12b/539B,34nm,8Bit,Y,Y,Y,Y,Y,Y
325,Micron,8GB,SLC-8K,MT29F64G08AFAAA,2C 68 00 2B A9,1CE,,25nm,8Bit,N,N,Y,Y,Y,Y
326,Micron,8GB,SLC-4K,MT29F64G08AJABA,2C 68 01 A6,2CE,4b/540B,,8Bit,Y,Y,Y,Y,Y,Y
327,Micron,4GB,TLC-4K,MT29F32G08EBAAA,2C 68 08 56 8A,1CE,24b/1KB,34nm,8Bit,N,N,N,N,Y,Y
328,Micron,4GB,MLC-4K,MT29F32G08CBACA,2C 68 04 4A A9,1CE,24b/1KB,25nm,8Bit,N,N,Y,Y,Y,Y
329,Micron,4GB,MLC-4K,MT29F32G08CBACA_2,2C 68 20 27 A9,1CE,24b/1KB,25nm,8Bit,N,N,Y,Y,Y,Y
330,Micron,4GB,MLC-8K,MT29F32G08,2C 68 04 4B,1CE,24b/1KB,25nm,8Bit,N,N,Y,Y,Y,Y
331,Micron,4GB,MLC-4K,MT29F32G08,2C 68 24 4A A9,1CE,24b/1KB,25nm,8Bit,N,N,Y,Y,Y,Y
332,Micron,4GB,MLC-4K,MT29F32G08QAA,2C D5 94 3E,2CE,8b/512B,50nm,8Bit,Y,Y,Y,Y,Y,Y
333,Micron,4GB,MLC-4K,MT29F32G08MAA,2C D7 94 3E,1CE,12b/539B,34nm,8Bit,Y,Y,Y,Y,Y,Y
334,Micron,4GB,MLC-4K,MT29F32G08CBAAA,2C D7 94 3E,1CE,12b/539B,34nm,8Bit,Y,Y,Y,Y,Y,Y
335,Micron,4GB,MLC-4K,MT29F32G08,2C D7 D3 A6,1CE,,,8Bit,Y,Y,Y,Y,Y,Y
336,Micron,4GB,MLC-4K,MT29F32G08CBABA,2C 68 04 46,1CE,12b/540B,34nm,8Bit,Y,Y,Y,Y,Y,Y
337,Micron,4GB,MLC-4K,MT29F32G08CBABA/X,2C 68 24 46,1CE,,,8Bit,Y,Y,Y,Y,Y,Y
338,Micron,4GB,SLC-8K,MT29F32G08ABAAA,2C 68 00 2B A9,1CE,,25nm,8Bit,N,N,Y,Y,Y,Y
339,Micron,4GB,SLC-8K,MT29F32G08ABAAA1,2C 68 00 27,1CE,,25nm,8Bit,N,N,Y,Y,Y,Y
340,Micron,4GB,MLC-2K,MT29F32G08TAA_ES,2C D5 95 A5,2CE,4b/512B,72nm,8Bit,Y,Y,Y,Y,Y,Y
341,Micron,4GB,MLC-2K,MT29F32G08TAA,2C D5 D5 A5,2CE,,,8Bit,Y,Y,Y,Y,Y,Y
342,Micron,4GB,SLC-4K,MT29F32G08FAA,2C D5 D1 2E,2CE,1b/512B,50nm,8Bit,Y,Y,Y,Y,Y,Y
343,Micron,4GB,SLC-4K,MT29F32G08AFABA,2C 48 20 26,2CE,,,8Bit,Y,Y,Y,Y,Y,Y
344,Micron,4GB,SLC-4K,MT29F32G08AFABA,2C 48 00 26,2CE,12b/540B,34nm,8Bit,Y,Y,Y,Y,Y,Y
345,Micron,2GB,MLC-4K,MT29F16G08CBACA,2C 48 04 4A A4,1CE,24b/1KB,25nm,8Bit,N,N,Y,Y,Y,Y
346,Micron,2GB,MLC-4K,MT29F16G08CBACA_2,2C 48 04 4A,1CE,24b/1KB,25nm,8Bit,N,N,Y,Y,Y,Y
347,Micron,2GB,MLC-4K,MT29F16G08MAA,2C D5 94 3E,1CE,8b/512B,50nm,8Bit,Y,Y,Y,Y,Y,Y
348,Micron,2GB,MLC-4K,MT29F16G08CBABA,2C 48 04 46,1CE,12b/540B,34nm,8Bit,Y,Y,Y,Y,Y,Y
349,Micron,2GB,MLC-2K,MT29F16G08QAA,2C D3 94 A5,2CE,4b/512B,72nm,8Bit,Y,N,Y,Y,Y,Y
350,Micron,2GB,MLC-2K,MT29F16G08QAP,EC D3 94 A5,2CE,4b/512B,,8Bit,Y,Y,Y,Y,Y,Y
351,Micron,2GB,SLC-4K,MT29F16G08AFABA,2C 48 20 26,1CE,,,8Bit,Y,Y,Y,Y,Y,Y
352,Micron,2GB,SLC-4K,MT29F16G08DAA,2C D3 90 2E,2CE,1b/512B,50nm,8Bit,Y,Y,Y,Y,Y,Y
353,Micron,2GB,SLC-4K,MT29F16G08ABABA,2C 48 00 26,1CE,12b/540B,34nm,8Bit,Y,Y,Y,Y,Y,Y
354,Micron,2GB,SLC-2K,MT29F16G08FAA,2C D3 D1 95,2CE,1b/512B,72nm,8Bit,Y,Y,Y,Y,Y,Y
355,Micron,1GB,SLC-4K,MT29H8G08ACAH1,2C 38 00 26,1CE,8b/540B,,8Bit,Y,Y,Y,Y,Y,Y
356,Micron,1GB,SLC-4K,MICRON_2C38002E,2C 38 00 2E,1CE,8b/540B,,8Bit,Y,Y,Y,Y,Y,Y
357,Micron,1GB,SLC-4K,MICRON_2CB39066,2C B3 90 66,1CE,,,16Bit,N,N,Y,Y,Y,Y
358,Micron,1GB,MLC-2K,MT29F8G08MAD,2C D3 94 2D,1CE,4b/512B,50nm,8Bit,Y,Y,Y,Y,Y,Y
359,Micron,1GB,MLC-2K,MT29F8G08MAA,2C D3 94 A5,1CE,4b/512B,72nm,8Bit,Y,Y,Y,Y,Y,Y
360,Micron,1GB,SLC-4K,MT29F8G08AAA,2C D3 90 2E,1CE,1b/512B,50nm,8Bit,Y,Y,Y,Y,Y,Y
361,Micron,1GB,SLC-4K,MT29F8G08AAA1,2C D3 92 A6,1CE,,,8Bit,Y,Y,Y,Y,Y,Y
362,Micron,1GB,SLC-4K,MT29F8G08AAA2,2C D3 90 A6,1CE,,,8Bit,Y,Y,Y,Y,Y,Y
363,Micron,1GB,SLC-4K,MT29F8G08ABABA,2C 28 00 26,1CE,,,8Bit,Y,Y,Y,Y,Y,Y
364,Micron,1GB,SLC-2K,MT29F8G16MAA,2C C3 94 65,1CE,1b/512B,90nm,16Bit,Y,Y,Y,Y,Y,Y
365,Micron,1GB,SLC-2K,MT29F8G08DAA,2C DC 90 95,2CE,1b/512B,72nm,8Bit,Y,Y,Y,Y,Y,Y
366,Micron,1GB,SLC-2K,MT29F8G08BAA,2C D3 D1 95,1CE,1b/512B,72nm,8Bit,Y,Y,Y,Y,Y,Y
367,Micron,1GB,SLC-2K,MT29F8G08FAC,2C DC 80 15,2CE,1b/512B,72nm,8Bit,Y,Y,Y,Y,Y,Y
368,Micron,1GB,SLC-2K,MT29F8G08FAB,2C DC 80 15,2CE,1b/512B,72nm,8Bit,Y,Y,Y,Y,Y,Y
369,Micron,512MB,MLC-2K,MT29F4G08MAA,2C DC 84 25,1CE,4b/512B,72nm,8Bit,Y,Y,Y,Y,Y,Y
370,Micron,512MB,SLC-2K,MT29F4G08ABAEA,2C DC 90 A6,1CE,,,8Bit,N,N,N,N,Y,Y
371,Micron,512MB,SLC-2K,MT29F4G08AAC,2C DC 90 95,1CE,1b/512B,72nm,8Bit,Y,Y,Y,Y,Y,Y
