2093E,2098S,2098P,2098E,2099,2099E,2099S
18,Hynix,256MB,SLC-2K,HY27UT082G2M,ADDA14A514,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
19,Hynix,256MB,SLC-2K,HYNIX_HY27SF16G2G2B,ADBA1055,1,16b/1K,,16Bit,Y,Y,Y,Y,Y,,
20,Hynix,256MB,MLC-2K,HY27UF082G2A,ADDA801D,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
21,Hynix,256MB,MLC-2K,NUMONYX_ADAA1015,ADAA1015,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
22,Hynix,512MB,SLC-2K,H27U4G8F2D,ADDA909554,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
23,Hynix,512MB,SLC-2K,HY27UF084G2M,ADDC8095,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
24,Hynix,512MB,SLC-2K,H27U4G8F2E,ADDC909556,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
25,Hynix,512MB,SLC-2K,HY27UT084G2A,ADDC14A5,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
26,Hynix,512MB,SLC-2K,H27S4G8F2E,ADAC901556,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
27,Hynix,512MB,SLC-2K,HY27UT084G2M,ADDC8425,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
28,Hynix,512MB,SLC-2K,HY27U(G/H)084G2M,ADDC8015,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
29,Hynix,512MB,SLC-2K,H27U4G8F2D,ADDC909554AD,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
30,Hynix,1GB,SLC-2K,HY27UH088G2M,ADD38015,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
31,Hynix,1GB,SLC-2K,HY27UG088G2,ADD3C195,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
32,Hynix,1GB,MLC-2K,HY27UT088G2(M/A),ADD314A534AD,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
33,Hynix,1GB,SLC-2K,HY27UV088GFA,ADD314A564AD,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
34,Hynix,1GB,MLC-2K,HY27UV088G2M,ADD38525,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
35,Hynix,1GB,MLC-4K,HY27U8G8T2B,ADD314B634,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
36,Hynix,2GB,MLC-8K,H27UAG8T2C,ADD594DA74C4,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
37,Hynix,2GB,MLC-4K,H27UAG8T2A,ADD59425,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
38,Hynix,2GB,SLC-4K,H27QBG8GDA1R,ADE5902944,1,25b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
39,Hynix,2GB,MLC-2K,H27UV08AG2M,ADD555A538AD,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
40,Hynix,2GB,MLC-4K,H27UAG8T2M,ADD514B644AD,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
41,Hynix,2GB,MLC-2K,HY27UU08AG2(M/A),ADD555A568AD,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
42,Hynix,2GB,MLC-8K,H27UAG8T2B,ADD5949A7442,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
43,Hynix,4GB,MLC-8K,H27UBG8T2BTR,ADD794DA74C3,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
44,Hynix,4GB,MLC-8K,H27UBG8T2C,ADD794916044,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
45,Hynix,4GB,MLC-8K,H27UBG8T2D,ADD7149E344A,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
46,Hynix,4GB,MLC-8K,H27UBG8T2ATR,ADD7949A7442,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
47,Hynix,4GB,MLC-8K,MT29F32G08CBABA(L83),AD44C54BA9,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
48,Hynix,4GB,MLC-4K,H27UCG8UDM/H27UCG8V5A,ADD794254441,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
49,Hynix,4GB,MLC-4K,H27UCG8V5A,ADD79525,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
50,Hynix,4GB,MLC-8K,H27UBG8T2BTR,ADE794DA74C3,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
51,Hynix,4GB,SLC-4K,H27UCG8V5M,ADD755B6,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
52,Hynix,8GB,MLC-8K,H27UCG8T2MYR,ADDE94D2,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
53,Hynix,8GB,MLC-16K,H27UCG8T2B,ADDE94EB7444,1,43b/1K,,8Bit,,,Y,Y,Y,Y,
54,Hynix,8GB,MLC-8K,H27UCG8T2A,ADDE94DA74C4,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
55,Hynix,8GB,MLC-16K,H27UCG8T2D,ADDE94974445,1,43b/1K,,8Bit,,,Y,Y,Y,Y,
56,Hynix,8GB,MLC-16K,H27UCG8T2E,ADDE94A74248,1,43b/1K,,8Bit,,,Y,Y,Y,Y,
57,Hynix,8GB,MLC-16K,H27UCG8T2E,ADDE94A7424A,1,43b/1K,,8Bit,,,Y,Y,Y,Y,
58,Hynix,8GB,TLC-16K,H27QCG882M,ADDE18030040,1,72b/1K,,8Bit,,,,,,Y,
59,Hynix,8GB,MLC-16K,H27QCG8T2F,ADDE14AB424A,1,43b/1K,,8Bit,,,Y,Y,Y,Y,
60,Hynix,8GB,MLC-16K,H27UCG8T2E,ADDE14A7424A,1,43b/1K,,8Bit,,,Y,Y,Y,Y,
61,Hynix,16GB,MLC-16K,H27QDG8T2B8R,AD3A14AB424A,1,43b/1K,,8Bit,,,Y,Y,Y,Y,
62,Hynix,16GB,TLC-16K,H27QDG8M2M,AD3A18A36125,1,72b/1K,,8Bit,,,Y,Y,Y,Y,
63,Intel,256MB,SLC-2K,MT29F2G08_89AA8015,89AA8015,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
64,Intel,512MB,SLC-2K,JS29F04G08AANB1,89DC90955400,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
65,Intel,1GB,SLC-4K,JS29F08G08AANC1,89D3902E,1,29b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
66,Intel,1GB,SLC-4K,Inter_1GB,8928002685,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
67,Intel,1GB,SLC-2K,I29F08G08AAMB1,89D394A5,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
68,Intel,1GB,SLC-4K,JS29F8G08AAMB2,89D3902E64C4,1,29b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
69,Intel,1GB,SLC-4K,Inter_1GB,8938002685,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
70,Intel,2GB,SLC-4K,JS29F16G08AAMC1,89D5943E,1,29b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
71,Intel,2GB,SLC-4K,INTEL_L72A,8948044A,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
72,Intel,2GB,SLC-2K,JS29F32G08FAMB1,89D5D5A5,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
73,Intel,2GB,SLC-4K,I29F16G08ABABA,89480026,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
74,Intel,2GB,SLC-4K,I29F16G08AFABA,89482026,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
75,Intel,2GB,SLC-4K,JS29F16G08AAMC1,89D5943E74,1,29b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
76,Intel,2GB,SLC-4K,I29F16G08ABABA_2,894801A685,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
77,Intel,2GB,SLC-4K,I29F16G08AAME1,8948244AA5,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
78,Intel,2GB,SLC-4K,JS29F16G08CBABA(L62A),89480446,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
79,Intel,4GB,MLC-4K,MT29F32G08CBAAA(L73A),89682446A9,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
80,Intel,4GB,SLC-4K,I29F64G08AJABA,896801A689,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
81,Intel,4GB,SLC-4K,JS29F64G08FAMC1,89D7D53E78,1,29b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
82,Intel,4GB,SLC-4K,I29F32G08AAMDA,89680446,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
83,Intel,4GB,MLC-8K,INTEL_8GB,89680027A9,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
84,Intel,4GB,MLC-8K,Intel_L83,8944444BA9,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
85,Intel,4GB,MLC-8K,Intel_L83,8944444BA4,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
86,Intel,4GB,SLC-4K,I29F32G08AAMD1,89D7943E,1,29b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
87,Intel,4GB,SLC-8K,I29F32G08AAME1_2,89682027A9,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
88,Intel,4GB,SLC-4K,JS29F32G08AAME1,8968244AA9,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
89,Intel,4GB,SLC-4K,INTEL_I29F16B,896821A6A9,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
90,Intel,4GB,MLC-8K,JS29F64G08JCME2,8988243BA9,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
91,Intel,4GB,SLC-4K,NTEL_I29F32G(L73A),8968044AA9,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
92,Intel,8GB,MLC-8K,JS29F64G08AAMF1_1(L84),89644443A9,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
93,Intel,8GB,MLC-8K,Intel_8988044BA9(L74),8988044BA9,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
94,Intel,8GB,MLC-16K,PF29F64G08LCMFH(L84C),8964643CA50C,1,39b/1K,,8Bit,,,Y,Y,Y,Y,
95,Intel,8GB,TLC-8K,I29F16B08CATE1(B74?),8988085FA9,1,67b/1K,,8Bit,,,Y,Y,Y,Y,
96,Intel,8GB,SLC-16K,PF29F08B08MCMFH_1(L84C),8964643CA508,1,39b/1K,,8Bit,,,Y,Y,Y,Y,
97,Intel,8GB,TLC-8K,I29F16B08CATE1(B74?),8978044F89,1,67b/1K,,8Bit,,,Y,Y,Y,Y,
98,Intel,8GB,MLC-16K,PF29F08B08MCMFH(L84C),8964643CA500,1,39b/1K,,8Bit,,,Y,Y,Y,Y,
99,Intel,8GB,MLC-8K,JS29F64G08AAMF1(L84),8988244BA984,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
100,Intel,8GB,MLC-8K,JS29F64G08ACME2(L74A),8988244BA9,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
101,Intel,8GB,TLC-8K,I29F16B08CATE1(B74?),8988085F89,1,67b/1K,,8Bit,,,Y,Y,Y,Y,
102,Intel,8GB,MLC-8K,JS29F64G08AAMF1_1(L84),8964444BA9,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
103,Intel,8GB,MLC-16K,PF29F64G08LCMFH(L84C),8964643CA10C,1,39b/1K,,8Bit,,,Y,Y,Y,Y,
104,Intel,8GB,TLC-8K,JS29F64G08AATE1(B74),8988285FA9,1,67b/1K,,8Bit,,,Y,Y,Y,Y,
105,Intel,16GB,MLC-16K,PF29F16B08LCMFS_1(L85C),8984643CA50C,1,39b/1K,,8Bit,,,Y,Y,Y,Y,
106,Intel,16GB,MLC-16K,PF29F16B08LCMFS(L85C),8984643CA90C,1,39b/1K,,8Bit,,,Y,Y,Y,Y,
107,Intel,16GB,MLC-16K,JS29F16B08AAMF1(L85),89846434A5,1,39b/1K,,8Bit,,,Y,Y,Y,Y,
108,Intel,16GB,MLC-8K,INTEL_89A825CBA9,89A825CBA9,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
109,Intel,16GB,MLC-16K,JS29F16B08AAMF1(L85),8984643CA5,1,39b/1K,,8Bit,,,Y,Y,Y,Y,
110,Intel,32GB,MLC-16K,MT29F256G08CBABA,89A4E53CA5,1,39b/1K,,8Bit,,,Y,Y,Y,Y,
111,MIRA,128MB,SLC-2K,POWERCHIP_ASU1GA30HT,C8A1801540,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
112,MIRA,128MB,SLC-2K,Intel_F59D1G161A(X16),C8A18015407F,1,16b/1K,,16Bit,Y,Y,Y,Y,Y,,
113,MIRA,128MB,SLC-2K,POWERCHIP_ASU1GA30HT_S16bit,C8B1805540,1,16b/1K,,16Bit,Y,Y,Y,Y,Y,,
114,MIRA,256MB,SLC-1K,POWERCHIP_512MB,C8BC9055,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
115,MIRA,256MB,SLC-2K,POWERCHIP_ASU2GA30GT-256,C8AA9015,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
116,MIRA,2GB,SLC-4K,P1UBGA32AT,C8D5142934,1,29b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
117,Micron,128MB,SLC-2K,MT29F1G08AAC_F,2CF18095,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
118,Micron,128MB,SLC-2K,MT29F1G08ABC,2CA18015,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
119,Micron,128MB,SLC-2K,MT29F1G16ABA,2CB18055,1,16b/1K,,16Bit,Y,Y,Y,Y,Y,,
120,Micron,128MB,SLC-2K,MT29F1G08AAC_H,2CF1009582,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
121,Micron,128MB,MLC-2K,MT29SB14T04N4A,2CA18095,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
122,Micron,256MB,SLC-2K,MTRON_2CCA80D5,2CCA80D52040,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
123,Micron,256MB,SLC-2K,MT29F2G16ABA_1,2CBA9055,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
124,Micron,256MB,SLC-2K,MT29F2G16ABA,2CBA8055,1,16b/1K,,16Bit,Y,Y,Y,Y,Y,,
125,Micron,256MB,SLC-2K,MICRON_2CAA9015,2CAA9015,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
126,Micron,256MB,SLC-2K,MT29F2G08AA(B/C),2CDA8015,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
127,Micron,256MB,SLC-2K,MT29F2G08_2CAA8015,2CAA8015,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
128,Micron,256MB,SLC-2K,MT29F2G08AAD,2CDA8095,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
129,Micron,256MB,SLC-2K,MT29F2G08AAA,2CDA9095,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
130,Micron,512MB,SLC-2K,MT29F4G16BA(B/C)(16bit),2CCC8055,1,16b/1K,,16Bit,Y,Y,Y,Y,Y,,
131,Micron,512MB,SLC-2K,MT29F4G08AAA,2CDC0095,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
132,Micron,512MB,SLC-2K,MT29F4G08AAA,2CDC9095,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
133,Micron,512MB,SLC-2K,MT29F4G08BA(B/C),2CDC8015,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
134,Micron,512MB,SLC-4K,MT29F4G08ABBEA(M70M),2CBC906654,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
135,Micron,512MB,MLC-2K,MT29F4G08BBC,2CAC8015,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
136,Micron,512MB,MLC-4K,MT29F4G08_M70M,2CAC9026,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
137,Micron,512MB,SLC-2K,MT29F4G16ABC,2CBC9055,1,16b/1K,,16Bit,Y,Y,Y,Y,Y,,
138,Micron,512MB,SLC-2K,MICRON_MT29F4G08_512MB,2CCC90D556,1,16b/1K,,16Bit,Y,Y,Y,Y,Y,,
139,Micron,512MB,SLC-4K,MICRON_MT29F4G16AAC,2CCC90E6,1,7b/1K,,16Bit,Y,Y,Y,Y,Y,,
140,Micron,512MB,SLC-4K,MT29F4G08ABAEA,2CDC90A6,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
141,Micron,512MB,MLC-2K,MT29F4G0_512MB,2CAC9015,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
142,Micron,1GB,SLC-4K,MICRON_L72HP,2C38044A,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
143,Micron,1GB,SLC-4K,MICRON_MT29F8G16ABACA,2CC390E6,1,30b/1K,,16Bit,,Y,Y,Y,Y,,
144,Micron,1GB,SLC-4K,MT29H8G08ACAH2,2C38202685,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
145,Micron,1GB,SLC-4K,MT29H8G08ACAH1,2C380026,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
146,Micron,1GB,SLC-4K,MT29F8G08ABBCA,2CA3902664,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
147,Micron,1GB,SLC-4K,MT29F08CBAAA,2C28002685,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
148,Micron,1GB,SLC-2K,MICRON_MT29F8G08BAA,2CD3D195,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
149,Micron,1GB,SLC-2K,MT29F8G16ADBDA,2CB3D155,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
150,Micron,1GB,SLC-4K,MT29F8G08ABACA(M71M),2CB39066,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
151,Micron,1GB,SLC-2K,MT29F8G08MAA,2CD384A5,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
152,Micron,1GB,SLC-2K,MT29F8G08_1GB,2CA3D1155A,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
153,Micron,1GB,MLC-2K,MICRON_MT29F8G08_1024MB,2CC3D1D55A,1,16b/1K,,16Bit,Y,Y,Y,Y,Y,,
154,Micron,1GB,SLC-4K,MT29F8G08ABACA,2CD390A664,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
155,Micron,1GB,SLC-2K,MT29F8G08MAA,2CD394A5,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
156,Micron,1GB,SLC-4K,MT29F8G08QAA_1,2CD5903E7498,1,7b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
157,Micron,1GB,SLC-2K,MT29F8G16MAA,2CC3946564,1,16b/1K,,16Bit,Y,Y,Y,Y,Y,,
158,Micron,1GB,SLC-2K,MT29F8G08MAD,2CD3942D,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
159,Micron,1GB,SLC-4K,MT29F8G08AAA,2CD3902E,1,29b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
160,Micron,2GB,MLC-4K,MT29F32G08EBAAA,2C6808568A,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
161,Micron,2GB,SLC-4K,MT29F16G08CBACA(L72A),2C48044AA4,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
162,Micron,2GB,SLC-4K,MT29F16G08CBABA,2C48FF26A9,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
163,Micron,2GB,SLC-4K,MICRON_MT29F16G08ADACA,2CD5D1A668,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
164,Micron,2GB,MLC-8K,MT29F16G08CBABA,2C24444BA4,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
165,Micron,2GB,SLC-4K,MT29F16G08CBABA(L62A),2C48044685,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
166,Micron,2GB,SLC-4K,MT29F16G08ABABA,2C480026,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
167,Micron,2GB,SLC-4K,MT29F16G16ADBCA,2CA5D12668,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
168,Micron,2GB,SLC-4K,MT29F16G16ADBCA,2CB5D16668,1,30b/1K,,16Bit,,Y,Y,Y,Y,,
169,Micron,2GB,SLC-2K,MT29F32G08QAA_2,2CD5D5A568,1,16b/1K,,8Bit,Y,Y,Y,Y,Y,Y,Y
170,Micron,2GB,SLC-4K,MT29F16G08CBABA(L62),2C48044684,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
171,Micron,2GB,SLC-4K,MT29F32G08QAA,2CD5943E,1,29b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
172,Micron,2GB,SLC-4K,MT29F16G08CBACA,2C48244AA5,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
173,Micron,2GB,SLC-4K,MT29F16G08CBACA(L72A),2C48044A,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
174,Micron,2GB,SLC-4K,MT29F8G16MAA_1,2CC5D1E668,1,30b/1K,,16Bit,,Y,Y,Y,Y,,
175,Micron,4GB,MLC-8K,MT29F32G08CBABA(L83),2C44444B,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
176,Micron,4GB,MLC-8K,MT29F32G08CBABA(L83),2CC444CBA,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
177,Micron,4GB,MLC-8K,MT29F32G08CBABA(L83),2C40444BA9,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
178,Micron,4GB,SLC-4K,MT29F64G08AJABA,2C6801A689,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
179,Micron,4GB,MLC-8K,MT29F32G08CBABA(L83),2C04444BA9,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
180,Micron,4GB,MLC-8K,MT29F32G08CBABA(L83),2C54445BA,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
181,Micron,4GB,MLC-8K,MT29F32G08CBABA(L83),2C01020304,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
182,Micron,4GB,MLC-8K,MT29F32G08CBABA(L83),2C44444BAD,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
183,Micron,4GB,MLC-8K,MT29F32G08CBABA(L83),2C44444BA,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
184,Micron,4GB,MLC-8K,MT29F32G08CBABA(L83),2C442C44,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
185,Micron,4GB,SLC-4K,MT29F32G08MAA(L63B),2CD7943E,1,29b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
186,Micron,4GB,SLC-4K,MT29F32G08CBABA(L63B),2C680446,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
187,Micron,4GB,MLC-8K,MT29F32G08CBABA(L83),2C44C44BA9,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
188,Micron,4GB,MLC-8K,MT29F32G08CBABA(L83),2C45444BA9,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
189,Micron,4GB,MLC-8K,MT29F32G08CBABA(L83),2C44444BA9,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
190,Micron,4GB,SLC-4K,MT29F64G08TAA,2CD7D53E7847,1,29b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
191,Micron,4GB,SLC-4K,MT29F32G08CBAAA(L73A),2C68044AA9,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
192,Micron,4GB,SLC-8K,MT29F32G08CBABA(SLC),2C682027A984,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
193,Micron,4GB,MLC-8K,MT29F32G08CBABA(L83),2C44444BA8,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
194,Micron,4GB,SLC-8K,MT29F32G08ABAAA,2C682027A9,1,30b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
195,Micron,4GB,MLC-8K,MT29F32G08CBABA(L83),2C44644BA9,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
196,Micron,4GB,MLC-8K,MT29F32G08CBABA(L83),2C4C444BA9,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
197,Micron,4GB,MLC-8K,MT29F32G08CBABA(L83),2C442C442C,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
198,Micron,4GB,MLC-8K,MT29F32G08CBABA(L83),2C44444BA4,1,43b/1K,,8Bit,,Y,Y,Y,Y,Y,Y
